Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2015-09-06,1.11,577774.74,4237.44,477867.83,496.62,95172.85,94558.41,614.44,0.0,conventional,2015,Boston
2015-08-30,1.13,526664.87,4177.03,438502.9,554.04,83430.9,83242.01,188.89,0.0,conventional,2015,Boston
2015-08-23,1.07,589471.32,4744.11,488292.1,608.61,95826.5,95585.38,241.12,0.0,conventional,2015,Boston
2015-08-16,1.15,565795.06,4460.85,464476.33,748.65,96109.23,95887.01,222.22,0.0,conventional,2015,Boston
2015-08-09,1.07,690517.19,4173.23,590998.11,827.06,94518.79,94287.69,231.1,0.0,conventional,2015,Boston
2015-08-02,1.17,571994.5,4442.2,468591.76,1451.95,97508.59,97214.15,294.44,0.0,conventional,2015,Boston
2015-07-26,1.28,500233.69,4299.27,393281.62,1957.86,100694.94,100466.86,228.08,0.0,conventional,2015,Boston
2015-07-19,1.18,597168.12,4720.08,477629.8,5071.77,109746.47,109519.0,227.47,0.0,conventional,2015,Boston
2015-07-12,1.14,634515.74,5332.07,471639.53,9361.55,148182.59,146946.54,1236.05,0.0,conventional,2015,Boston
2015-07-05,1.27,582909.73,4743.46,418251.03,11053.82,148861.42,145982.99,2878.43,0.0,conventional,2015,Boston
2015-06-28,1.25,560494.92,4688.28,403230.6,9120.3,143455.74,142574.63,881.11,0.0,conventional,2015,Boston
2015-06-21,1.24,543504.66,3582.45,404908.53,8899.2,126114.48,125821.15,293.33,0.0,conventional,2015,Boston
2015-06-14,1.08,684346.48,5104.19,521254.77,6545.42,151442.1,151258.77,183.33,0.0,conventional,2015,Boston
2015-06-07,1.25,562542.86,4034.11,421007.42,93.05,137408.28,137224.94,183.34,0.0,conventional,2015,Boston
2015-05-31,1.26,565160.95,4128.35,418105.36,108.6,142818.64,142515.32,303.32,0.0,conventional,2015,Boston
2015-05-24,1.14,633521.98,4601.66,490485.76,276.82,138157.74,137769.31,388.43,0.0,conventional,2015,Boston
2015-05-17,1.26,534488.54,4285.68,380514.08,162.66,149526.12,147667.72,1858.4,0.0,conventional,2015,Boston
2015-05-10,1.14,625558.14,4601.5,476827.52,131.47,143997.65,141309.43,2688.22,0.0,conventional,2015,Boston
2015-05-03,1.17,552368.94,3828.64,429586.28,239.76,118714.26,115148.87,3565.39,0.0,conventional,2015,Boston
2015-04-26,1.28,465911.37,3915.3,352464.49,131.46,109400.12,106866.42,2533.7,0.0,conventional,2015,Boston
2015-04-19,1.15,504619.83,4013.71,384880.49,162.91,115562.72,114562.17,1000.55,0.0,conventional,2015,Boston
2015-04-12,1.26,408485.16,3575.89,294164.23,106.09,110638.95,108644.33,1994.62,0.0,conventional,2015,Boston
2015-04-05,1.27,449818.01,3657.54,330424.74,99.92,115635.81,113541.34,1948.64,145.83,conventional,2015,Boston
2015-03-29,1.19,453631.25,3619.31,339299.3,151.36,110561.28,108838.11,1723.17,0.0,conventional,2015,Boston
2015-03-22,1.18,453173.22,5956.18,344396.92,155.94,102664.18,102204.17,460.01,0.0,conventional,2015,Boston
2015-03-15,1.25,417750.36,6085.75,308996.7,111.59,102556.32,101931.87,624.45,0.0,conventional,2015,Boston
2015-03-08,1.17,408403.96,3425.53,290512.65,78.96,114386.82,113811.26,575.56,0.0,conventional,2015,Boston
2015-03-01,1.11,485736.1,4106.42,383573.77,192.98,97862.93,97423.17,439.76,0.0,conventional,2015,Boston
2015-02-22,1.23,355432.28,3232.68,251341.3,142.33,100715.97,100498.19,217.78,0.0,conventional,2015,Boston
2015-02-15,1.2,399883.99,3794.97,281106.45,143.41,114839.16,114283.61,555.55,0.0,conventional,2015,Boston
2015-02-08,1.04,609985.34,7653.19,495731.7,383.73,106216.72,105403.38,813.34,0.0,conventional,2015,Boston
2015-02-01,1.22,490022.14,6082.88,373452.06,272.81,110214.39,109900.93,313.46,0.0,conventional,2015,Boston
2015-01-25,1.17,409343.56,4730.77,288094.65,45.98,116472.16,115538.05,934.11,0.0,conventional,2015,Boston
2015-01-18,1.23,401331.33,4383.76,287778.52,132.53,109036.52,108668.74,367.78,0.0,conventional,2015,Boston
2015-01-11,1.1,437771.89,5548.11,320577.36,121.81,111524.61,111192.88,331.73,0.0,conventional,2015,Boston
2015-01-04,1.02,491738.0,7193.87,396752.18,128.82,87663.13,87406.84,256.29,0.0,conventional,2015,Boston
2015-12-27,1.35,96233.08,1367.81,39542.83,85.76,55236.68,55236.68,0.0,0.0,conventional,2015,BuffaloRochester
2015-12-20,1.37,90867.51,1164.92,38430.71,106.67,51165.21,51165.21,0.0,0.0,conventional,2015,BuffaloRochester
2015-12-13,1.35,98473.23,1421.12,40783.22,66.45,56202.44,56202.44,0.0,0.0,conventional,2015,BuffaloRochester
2015-12-06,1.23,108457.82,1737.71,58197.34,167.12,48355.65,48355.65,0.0,0.0,conventional,2015,BuffaloRochester
2015-11-29,1.39,79973.14,1514.69,35682.71,113.49,42662.25,42662.25,0.0,0.0,conventional,2015,BuffaloRochester
2015-11-22,1.4,90242.31,1711.77,38780.66,107.53,49642.35,49642.35,0.0,0.0,conventional,2015,BuffaloRochester
2015-11-15,1.36,99703.72,1803.78,41457.12,107.48,56335.34,55593.12,742.22,0.0,conventional,2015,BuffaloRochester
2015-11-08,1.3,111038.95,1288.83,49507.25,55.0,60187.87,58885.65,1302.22,0.0,conventional,2015,BuffaloRochester
2015-11-01,1.23,118541.11,2181.17,61874.92,186.4,54298.62,52956.4,1342.22,0.0,conventional,2015,BuffaloRochester
2015-10-25,1.36,99554.55,1545.57,36645.91,79.64,61283.43,59381.21,1902.22,0.0,conventional,2015,BuffaloRochester
2015-10-18,1.29,106083.75,1536.35,40701.65,58.28,63787.47,62627.47,1160.0,0.0,conventional,2015,BuffaloRochester
2015-10-11,1.3,109153.84,2170.49,50862.0,96.18,56025.17,54829.61,1195.56,0.0,conventional,2015,BuffaloRochester
2015-10-04,1.33,98900.48,3020.03,38353.35,101.43,57425.67,56141.23,1284.44,0.0,conventional,2015,BuffaloRochester
2015-09-27,1.31,90745.72,1908.16,60292.79,106.47,28438.3,27767.19,671.11,0.0,conventional,2015,BuffaloRochester
2015-09-20,1.54,60624.47,1445.25,39831.66,88.61,19258.95,18437.84,821.11,0.0,conventional,2015,BuffaloRochester
2015-09-13,1.59,73043.2,1572.71,48468.73,134.33,22867.43,22421.87,445.56,0.0,conventional,2015,BuffaloRochester
2015-09-06,1.56,76139.58,1471.69,49388.48,173.32,25106.09,25092.76,13.33,0.0,conventional,2015,BuffaloRochester
2015-08-30,1.38,83731.42,1406.11,61600.62,241.67,20483.02,20483.02,0.0,0.0,conventional,2015,BuffaloRochester
2015-08-23,1.49,68953.29,1287.09,43655.31,170.47,23840.42,23840.42,0.0,0.0,conventional,2015,BuffaloRochester
2015-08-16,1.5,69798.09,1230.78,45937.58,258.0,22371.73,22371.73,0.0,0.0,conventional,2015,BuffaloRochester
2015-08-09,1.47,81830.13,1139.74,56289.28,349.19,24051.92,24051.92,0.0,0.0,conventional,2015,BuffaloRochester
2015-08-02,1.47,78162.92,1447.81,44620.7,471.55,31622.86,31622.86,0.0,0.0,conventional,2015,BuffaloRochester
2015-07-26,1.39,91825.07,1679.28,45615.48,741.77,43788.54,43788.54,0.0,0.0,conventional,2015,BuffaloRochester
2015-07-19,1.36,128846.15,1165.75,54492.85,2205.14,70982.41,70982.41,0.0,0.0,conventional,2015,BuffaloRochester
2015-07-12,1.45,127351.46,1119.38,47294.67,4714.73,74222.68,73796.01,426.67,0.0,conventional,2015,BuffaloRochester
2015-07-05,1.47,140413.9,1503.1,56925.46,6707.85,75277.49,74370.82,906.67,0.0,conventional,2015,BuffaloRochester
2015-06-28,1.36,137246.7,1235.69,51801.73,5397.32,78811.96,78749.74,62.22,0.0,conventional,2015,BuffaloRochester
2015-06-21,1.5,108655.36,1254.83,47845.57,5424.52,54130.44,54130.44,0.0,0.0,conventional,2015,BuffaloRochester
2015-06-14,1.34,149376.79,1183.9,48286.51,4432.54,95473.84,95473.84,0.0,0.0,conventional,2015,BuffaloRochester
2015-06-07,1.38,130908.11,779.02,57999.61,138.81,71990.67,71990.67,0.0,0.0,conventional,2015,BuffaloRochester
2015-05-31,1.4,130841.08,1039.49,54249.06,79.38,75473.15,75473.15,0.0,0.0,conventional,2015,BuffaloRochester
2015-05-24,1.43,121942.61,1033.76,55018.95,103.94,65785.96,65741.52,44.44,0.0,conventional,2015,BuffaloRochester
2015-05-17,1.35,137050.23,932.52,61668.49,56.53,74392.69,73414.91,977.78,0.0,conventional,2015,BuffaloRochester
2015-05-10,1.33,170547.18,1321.83,73754.3,185.16,95285.89,94832.56,453.33,0.0,conventional,2015,BuffaloRochester
2015-05-03,1.42,136771.79,946.38,50266.22,81.86,85477.33,84332.05,1102.22,43.06,conventional,2015,BuffaloRochester
2015-04-26,1.41,136964.3,1117.56,49556.91,106.4,86183.43,85503.15,640.0,40.28,conventional,2015,BuffaloRochester
2015-04-19,1.42,139612.52,1021.72,52954.82,59.18,85576.8,85056.94,519.86,0.0,conventional,2015,BuffaloRochester
2015-04-12,1.42,118172.53,884.02,45443.61,92.75,71752.15,70938.4,813.75,0.0,conventional,2015,BuffaloRochester
2015-04-05,1.44,124145.62,969.27,51023.86,95.69,72056.8,71408.88,597.92,50.0,conventional,2015,BuffaloRochester
2015-03-29,1.39,119890.65,1352.63,48430.03,80.52,70027.47,69919.0,108.47,0.0,conventional,2015,BuffaloRochester
2015-03-22,1.4,119902.96,3090.55,45420.06,48.2,71344.15,71288.59,55.56,0.0,conventional,2015,BuffaloRochester
2015-03-15,1.47,103413.11,3500.48,45688.61,66.42,54157.6,54046.49,111.11,0.0,conventional,2015,BuffaloRochester
2015-03-08,1.35,125724.96,1072.46,61973.56,102.31,62576.63,62216.63,360.0,0.0,conventional,2015,BuffaloRochester
2015-03-01,1.43,112363.86,1032.92,41685.04,104.16,69541.74,69479.52,62.22,0.0,conventional,2015,BuffaloRochester
2015-02-22,1.41,109546.92,1709.23,45393.96,131.72,62312.01,61765.34,546.67,0.0,conventional,2015,BuffaloRochester
2015-02-15,1.44,100207.14,1520.76,43271.55,57.76,55357.07,55232.63,124.44,0.0,conventional,2015,BuffaloRochester
2015-02-08,1.36,132760.1,1822.41,66261.92,161.96,64513.81,63918.25,595.56,0.0,conventional,2015,BuffaloRochester
2015-02-01,1.33,153920.35,2117.73,64770.55,112.49,86919.58,86848.47,71.11,0.0,conventional,2015,BuffaloRochester
2015-01-25,1.5,114052.94,1321.19,54007.48,74.53,58649.74,57909.74,740.0,0.0,conventional,2015,BuffaloRochester
2015-01-18,1.52,107040.29,1625.26,61859.85,133.29,43421.89,43419.67,2.22,0.0,conventional,2015,BuffaloRochester
2015-01-11,1.54,106221.32,1642.25,50985.2,79.61,53514.26,53514.26,0.0,0.0,conventional,2015,BuffaloRochester
2015-01-04,1.4,116253.44,3267.97,55693.04,109.55,57182.88,57182.88,0.0,0.0,conventional,2015,BuffaloRochester
2015-12-27,0.9,5040365.47,1833946.59,1760956.02,232755.85,1212707.01,1090140.07,110737.35,11829.59,conventional,2015,California
2015-12-20,0.94,4695737.21,1676601.43,1543280.76,266689.82,1209165.2,1061703.58,136747.1,10714.52,conventional,2015,California
2015-12-13,0.87,5259354.3,1806690.08,1627240.76,232985.13,1592438.33,1404012.0,180150.37,8275.96,conventional,2015,California
2015-12-06,0.78,5775536.27,1943065.5,2100246.17,221957.26,1510267.34,1376640.91,126664.37,6962.06,conventional,2015,California
2015-11-29,0.91,4575710.62,1461699.38,1810202.7,222311.07,1081497.47,991568.84,82338.39,7590.24,conventional,2015,California
2015-11-22,0.92,4804278.16,1602215.57,1917124.52,215632.16,1069305.91,979612.52,82444.32,7249.07,conventional,2015,California
2015-11-15,0.83,5755190.69,2243013.44,2164098.99,195159.32,1152918.94,1091768.68,53797.92,7352.34,conventional,2015,California
2015-11-08,0.98,5148983.51,2317858.81,1758964.54,216523.58,855636.58,813006.4,36305.96,6324.22,conventional,2015,California
2015-11-01,0.95,5830427.96,2369824.75,2596785.28,211901.97,651915.96,626993.54,19804.69,5117.73,conventional,2015,California
2015-10-25,1.12,4592461.81,1733791.31,2025016.15,215622.63,618031.72,606392.86,7596.27,4042.59,conventional,2015,California
2015-10-18,1.07,4999031.79,1847991.31,2286235.79,217814.17,646990.52,633893.61,10780.32,2316.59,conventional,2015,California
2015-10-11,1.08,5063309.38,1757211.58,2530023.18,221032.74,555041.88,533478.03,18373.18,3190.67,conventional,2015,California
2015-10-04,1.02,4943781.29,1461112.39,2788317.94,222260.58,472090.38,442923.78,25572.26,3594.34,conventional,2015,California
2015-09-27,1.04,5216784.63,1860050.39,2635028.38,206460.07,515245.79,496867.66,13336.34,5041.79,conventional,2015,California
2015-09-20,1.14,4759791.13,1702965.49,2230693.51,273922.36,552209.77,529779.37,17303.91,5126.49,conventional,2015,California
2015-09-13,1.13,5106508.12,1863270.81,2388023.33,270794.34,584419.64,502056.88,76297.56,6065.2,conventional,2015,California
2015-09-06,1.09,5806392.78,2859325.91,2077193.6,240185.0,629688.27,591629.83,33545.37,4513.07,conventional,2015,California
2015-08-30,1.08,5647385.15,3104607.82,1660274.32,233027.36,649475.65,640600.64,5989.25,2885.76,conventional,2015,California
2015-08-23,1.18,5193221.0,2626977.95,1798911.33,222082.91,545248.81,535183.95,6573.5,3491.36,conventional,2015,California
2015-08-16,1.11,5616434.08,3098708.55,1731349.0,208724.73,577651.8,572197.46,2081.96,3372.38,conventional,2015,California
2015-08-09,1.1,6232081.27,3260775.73,2196704.97,193831.6,580768.97,570728.54,7356.84,2683.59,conventional,2015,California
2015-08-02,1.16,5428238.87,2940145.82,1737845.94,183471.03,566776.08,559587.76,4953.57,2234.75,conventional,2015,California
2015-07-26,1.13,5557616.27,3112921.78,1636659.9,209427.05,598607.54,590750.1,5181.16,2676.28,conventional,2015,California
2015-07-19,1.18,5225200.52,2805887.74,1629871.75,188207.47,601233.56,577736.96,20673.8,2822.8,conventional,2015,California
2015-07-12,1.13,5451636.92,2747299.98,1923893.11,157478.05,622965.78,601358.64,18032.41,3574.73,conventional,2015,California
2015-07-05,1.12,6718011.83,3581149.88,2120303.06,254187.47,762371.42,731692.08,27317.19,3362.15,conventional,2015,California
2015-06-28,1.1,5641742.02,3163839.74,1610910.07,212173.21,654819.0,630301.44,21861.54,2656.02,conventional,2015,California
2015-06-21,1.07,5952597.29,3328631.93,1743509.25,218423.77,662032.34,634244.68,24277.53,3510.13,conventional,2015,California
2015-06-14,0.97,6741662.31,4075881.34,1771908.98,210670.82,683201.17,657421.42,22961.19,2818.56,conventional,2015,California
2015-06-07,0.98,6374842.9,3614314.44,1860329.3,221330.48,678868.68,651944.51,23422.39,3501.78,conventional,2015,California
2015-05-31,0.98,6236903.31,3620440.35,1826496.62,209443.33,580523.01,554224.64,23083.08,3215.29,conventional,2015,California
2015-05-24,1.1,5621713.64,2978396.74,1873205.91,195991.06,574119.93,546420.69,24485.84,3213.4,conventional,2015,California
2015-05-17,1.08,5289138.5,2923673.93,1649623.66,168597.35,547243.56,525804.7,18497.03,2941.83,conventional,2015,California
2015-05-10,0.93,6650357.96,4085858.78,1735132.32,194575.97,634790.89,613601.09,18366.27,2823.53,conventional,2015,California
2015-05-03,0.88,8567534.49,4340117.03,3403145.1,192473.92,631798.44,609388.58,19735.89,2673.97,conventional,2015,California
2015-04-26,1.15,4923565.04,2421009.67,1729486.77,196469.02,576599.58,548252.41,26483.99,1863.18,conventional,2015,California
2015-04-19,1.05,5871080.81,3024466.22,2070974.14,177354.82,598285.63,524767.96,71988.59,1529.08,conventional,2015,California
2015-04-12,1.06,5636644.51,2848184.0,1988818.23,185198.77,614443.51,532714.02,79865.3,1864.19,conventional,2015,California
2015-04-05,1.12,5467155.55,2754464.87,1886168.89,225396.85,601124.94,539258.29,59212.09,2654.56,conventional,2015,California
2015-03-29,1.1,5341821.67,2609532.63,1869271.31,193577.55,669440.18,605995.11,61958.73,1486.34,conventional,2015,California
2015-03-22,1.06,5571812.77,2348618.25,2314393.94,195791.46,713009.12,681403.86,30058.97,1546.29,conventional,2015,California
2015-03-15,1.06,5557163.11,2962520.41,1737353.95,194761.49,662527.26,632903.55,27625.15,1998.56,conventional,2015,California
2015-03-08,0.96,5990243.89,3484274.6,1649936.05,184720.58,671312.66,642307.0,27241.05,1764.61,conventional,2015,California
2015-03-01,0.84,6700134.25,3516551.29,2460932.41,170580.54,552070.01,515386.4,34845.51,1838.1,conventional,2015,California
2015-02-22,0.96,5951871.32,3210177.22,1933699.49,172675.88,635318.73,596184.9,36940.51,2193.32,conventional,2015,California
2015-02-15,0.96,5699944.93,3315163.6,1620462.13,169907.54,594411.66,544990.68,47017.93,2403.05,conventional,2015,California
2015-02-08,0.91,5871224.58,2908845.38,2200393.89,149458.93,612526.38,553682.71,56311.08,2532.59,conventional,2015,California
2015-02-01,0.85,9032180.67,4794142.14,3460743.8,177145.49,600149.24,556205.2,41203.2,2740.84,conventional,2015,California
2015-01-25,1.06,4929884.26,2380955.61,1827783.28,150535.5,570609.87,521004.15,46809.48,2796.24,conventional,2015,California
2015-01-18,1.02,5570915.26,2780859.66,2108450.36,121614.31,559990.93,520299.26,36501.18,3190.49,conventional,2015,California
2015-01-11,0.92,6024932.34,2889591.29,2485720.1,103573.42,546047.53,510560.41,31874.03,3613.09,conventional,2015,California
2015-01-04,0.93,5777334.9,2843648.26,2267755.26,137479.64,528451.74,477193.38,47882.56,3375.8,conventional,2015,California
2015-12-27,0.96,156698.24,33070.27,62956.24,23041.69,37630.04,35130.42,2499.62,0.0,conventional,2015,Charlotte
2015-12-20,0.98,139917.89,29500.04,55520.58,19842.51,35054.76,33273.25,1781.51,0.0,conventional,2015,Charlotte
2015-12-13,0.95,157146.19,31727.46,62544.19,23842.95,39031.59,35793.08,3238.51,0.0,conventional,2015,Charlotte
2015-12-06,0.99,156114.08,34117.36,63074.74,28482.72,30439.26,28181.92,2257.34,0.0,conventional,2015,Charlotte
2015-11-29,0.95,138858.86,31911.11,53470.54,22685.8,30791.41,27376.3,3415.11,0.0,conventional,2015,Charlotte
2015-11-22,1.0,133618.33,30028.69,53644.97,24221.58,25723.09,22228.47,3494.62,0.0,conventional,2015,Charlotte
2015-11-15,1.01,169281.16,28543.88,80244.55,36860.51,23632.22,21132.1,2500.12,0.0,conventional,2015,Charlotte
2015-11-08,1.03,164322.04,30860.74,54456.01,49282.25,29723.04,28076.04,1647.0,0.0,conventional,2015,Charlotte
2015-11-01,1.11,171793.87,33371.6,47079.68,53968.86,37373.73,32848.04,4525.69,0.0,conventional,2015,Charlotte
2015-10-25,1.27,140920.61,23093.86,38356.83,44882.51,34587.41,30219.23,4368.18,0.0,conventional,2015,Charlotte
2015-10-18,1.26,156565.98,22805.02,54518.85,44707.32,34534.79,31176.68,3358.11,0.0,conventional,2015,Charlotte
2015-10-11,1.14,167396.56,22941.59,45669.33,58989.81,39795.83,33103.01,6692.82,0.0,conventional,2015,Charlotte
2015-10-04,1.22,146737.74,23648.94,44671.1,40366.93,38050.77,30388.81,7661.96,0.0,conventional,2015,Charlotte
2015-09-27,1.09,168780.22,24397.92,54210.03,58551.64,31620.63,27053.27,4567.36,0.0,conventional,2015,Charlotte
2015-09-20,1.2,161443.98,25922.66,46906.06,41261.83,47353.43,38940.45,8412.98,0.0,conventional,2015,Charlotte
2015-09-13,1.19,171077.53,30122.92,41616.87,36469.43,62868.31,56910.24,5958.07,0.0,conventional,2015,Charlotte
2015-09-06,1.01,227728.43,35126.74,62187.49,64372.34,66041.86,59197.7,6844.16,0.0,conventional,2015,Charlotte
2015-08-30,1.2,179026.88,33511.97,41700.97,38130.29,65683.65,63371.06,2312.59,0.0,conventional,2015,Charlotte
2015-08-23,1.15,203298.37,32280.63,50475.57,41677.6,78864.57,76846.13,2018.44,0.0,conventional,2015,Charlotte
2015-08-16,1.24,178525.52,32128.6,42068.1,41343.26,62985.56,60769.22,2216.34,0.0,conventional,2015,Charlotte
2015-08-09,1.21,173059.32,29915.8,43782.95,37614.3,61746.27,57783.2,3963.07,0.0,conventional,2015,Charlotte
2015-08-02,1.24,179321.9,30200.32,48686.77,39734.9,60699.91,58627.67,2072.24,0.0,conventional,2015,Charlotte
2015-07-26,1.23,173896.82,30901.1,39607.94,39260.71,64127.07,62053.65,2073.42,0.0,conventional,2015,Charlotte
2015-07-19,1.19,187575.03,33382.11,49072.16,39515.29,65605.47,62470.83,3134.64,0.0,conventional,2015,Charlotte
2015-07-12,1.18,182856.82,23580.7,56317.45,35107.11,67851.56,65681.23,2170.33,0.0,conventional,2015,Charlotte
2015-07-05,1.18,216118.9,30803.29,73470.29,40602.17,71243.15,67865.26,3377.89,0.0,conventional,2015,Charlotte
2015-06-28,1.17,193654.01,23693.74,58162.31,42044.35,69753.61,67989.08,1764.53,0.0,conventional,2015,Charlotte
2015-06-21,1.17,201173.1,30951.17,58913.49,38260.1,73048.34,69426.0,3622.34,0.0,conventional,2015,Charlotte
2015-06-14,1.15,207093.88,31247.67,64828.77,41193.22,69824.22,67842.39,1981.83,0.0,conventional,2015,Charlotte
2015-06-07,1.15,199980.3,43524.21,45226.73,38578.8,72650.56,69123.57,3526.99,0.0,conventional,2015,Charlotte
2015-05-31,1.19,194630.86,45688.14,43259.91,44529.73,61153.08,58990.8,2162.28,0.0,conventional,2015,Charlotte
2015-05-24,1.2,212527.72,43628.72,59207.62,46014.43,63676.95,59663.25,4013.7,0.0,conventional,2015,Charlotte
2015-05-17,1.21,190799.99,44340.34,46424.29,40248.52,59786.84,57583.99,2202.85,0.0,conventional,2015,Charlotte
2015-05-10,1.19,192767.09,47626.37,42863.8,38370.27,63906.65,61759.57,2147.08,0.0,conventional,2015,Charlotte
2015-05-03,1.0,261492.2,50203.31,69446.61,77627.49,64214.79,58626.28,5588.51,0.0,conventional,2015,Charlotte
2015-04-26,1.2,182141.55,39481.13,44796.9,37961.14,59902.38,58701.2,1201.18,0.0,conventional,2015,Charlotte
2015-04-19,1.18,180944.22,38330.46,41954.32,36041.12,64618.32,63182.05,1436.27,0.0,conventional,2015,Charlotte
2015-04-12,1.17,204005.24,48793.38,50390.01,39638.34,65183.51,61787.29,3396.22,0.0,conventional,2015,Charlotte
